                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                 1.2317,                 1.0512,                 1.4579,                0.88005,                0.66062,                 0.7594,                0.50949,                  1.239,                 1.0978,                  1.519,              0.0015746,              0.0015746,              0.0015746
                     16,                 1.2383,                 1.0455,                 1.4568,                0.83525,                0.69287,                0.75109,                0.49879,                  1.223,                 1.1344,                 1.5368,               0.001568,               0.001568,               0.001568
                     17,                 1.2267,                  1.032,                 1.4431,                0.87535,                0.62802,                0.74069,                0.50258,                 1.1936,                 1.1363,                 1.5026,              0.0015614,              0.0015614,              0.0015614
                     18,                 1.1995,                 1.0094,                 1.4283,                0.81131,                0.67946,                0.75033,                0.49317,                 1.2421,                 1.0334,                 1.5292,              0.0015548,              0.0015548,              0.0015548
                     19,                   1.19,                0.97419,                 1.4321,                0.91265,                0.66416,                  0.788,                0.54466,                 1.1793,                0.93416,                 1.4975,              0.0015482,              0.0015482,              0.0015482
                     20,                 1.1718,                0.94175,                 1.4229,                0.79631,                0.71205,                0.74205,                0.50906,                 1.1186,                 1.0869,                 1.4307,              0.0015416,              0.0015416,              0.0015416
                     21,                 1.1833,                 0.9481,                  1.413,                0.85962,                0.70021,                0.77993,                0.51363,                 1.1872,                 1.0032,                 1.4866,               0.001535,               0.001535,               0.001535
                     22,                 1.1666,                0.94693,                 1.4095,                0.83519,                0.68981,                0.78217,                0.50143,                 1.2475,                 1.0485,                 1.5614,              0.0015284,              0.0015284,              0.0015284
                     23,                 1.1461,                 0.9282,                 1.3871,                0.78298,                0.68531,                0.74927,                0.51694,                 1.1627,                 1.1523,                 1.5122,              0.0015218,              0.0015218,              0.0015218
                     24,                 1.1429,                0.91465,                 1.3802,                0.88347,                0.68793,                0.79784,                0.56421,                 1.0501,                0.88207,                 1.3761,              0.0015152,              0.0015152,              0.0015152
                     25,                  1.118,                0.90287,                 1.3654,                0.84425,                0.73755,                0.79467,                0.55712,                 1.0332,                 0.8886,                 1.3431,              0.0015086,              0.0015086,              0.0015086
                     26,                 1.0942,                0.87232,                 1.3409,                 0.8765,                0.69057,                0.80787,                0.57888,                 1.0547,                0.86563,                 1.4049,               0.001502,               0.001502,               0.001502
                     27,                 1.0763,                0.84164,                 1.3437,                0.83978,                0.71597,                0.78441,                0.54807,                 1.0424,                0.91227,                 1.3895,              0.0014954,              0.0014954,              0.0014954
                     28,                  1.104,                0.86722,                 1.3594,                0.80205,                0.71855,                0.78007,                  0.546,                  1.063,                0.89231,                 1.3964,              0.0014888,              0.0014888,              0.0014888
                     29,                 1.0802,                0.84637,                 1.3472,                0.81554,                0.71463,                0.77855,                0.52588,                 1.1482,                0.93877,                 1.4915,              0.0014822,              0.0014822,              0.0014822
                     30,                 1.0739,                0.83061,                 1.3396,                0.89939,                0.65112,                0.77874,                0.53765,                 1.1564,                  0.956,                 1.4372,              0.0014756,              0.0014756,              0.0014756
                     31,                 1.0629,                0.82785,                 1.3337,                0.80357,                 0.7417,                0.79732,                0.57229,                 1.0116,                 0.8845,                 1.3453,               0.001469,               0.001469,               0.001469
                     32,                 1.0472,                0.80738,                 1.3322,                0.80918,                0.72039,                0.78961,                0.55112,                 1.0586,                0.80576,                 1.4153,              0.0014624,              0.0014624,              0.0014624
                     33,                 1.0418,                0.81192,                 1.3207,                0.86589,                0.71809,                0.79825,                 0.5872,                 0.9912,                0.81133,                 1.3402,              0.0014558,              0.0014558,              0.0014558
                     34,                 1.0247,                0.78124,                 1.3147,                0.81297,                0.75685,                0.78996,                0.58324,                0.98217,                0.77806,                 1.3157,              0.0014492,              0.0014492,              0.0014492
                     35,                 1.0088,                0.79087,                 1.2963,                0.81871,                0.72823,                0.79546,                0.58543,                 0.9654,                0.80198,                 1.3001,              0.0014426,              0.0014426,              0.0014426
                     36,                 1.0323,                0.78643,                  1.299,                0.84926,                0.68876,                0.78579,                0.55559,                 1.0865,                0.87937,                 1.4083,               0.001436,               0.001436,               0.001436
                     37,                 1.0138,                0.78059,                 1.2937,                0.84033,                0.72781,                 0.7915,                0.56257,                 1.0863,                0.83214,                 1.3743,              0.0014294,              0.0014294,              0.0014294
                     38,                 1.0137,                0.78439,                 1.3001,                0.80859,                0.71646,                0.78598,                0.56642,                 1.0609,                0.86875,                 1.3138,              0.0014228,              0.0014228,              0.0014228
                     39,                 1.0123,                0.76757,                 1.2955,                0.82701,                0.72783,                0.78368,                0.55853,                 1.0626,                0.85669,                 1.3513,              0.0014161,              0.0014161,              0.0014161
                     40,                 1.0045,                0.75075,                  1.292,                0.83037,                 0.7675,                0.81811,                0.59854,                0.99343,                0.81164,                 1.3034,              0.0014095,              0.0014095,              0.0014095
                     41,                0.98637,                0.73891,                  1.295,                0.87282,                0.74067,                0.82303,                 0.5707,                  1.073,                0.79148,                 1.3587,              0.0014029,              0.0014029,              0.0014029
                     42,                0.99107,                0.75162,                 1.2803,                0.82364,                0.75027,                0.79844,                0.57871,                 1.0376,                0.79912,                  1.327,              0.0013963,              0.0013963,              0.0013963
                     43,                0.98145,                0.73523,                 1.2715,                0.84023,                0.79071,                0.82418,                0.59223,                0.99374,                0.73997,                 1.3423,              0.0013897,              0.0013897,              0.0013897
                     44,                0.96885,                 0.7325,                 1.2741,                 0.8066,                0.76764,                0.78778,                0.56009,                0.98395,                0.79214,                  1.312,              0.0013831,              0.0013831,              0.0013831
                     45,                0.96865,                0.72893,                 1.2736,                0.81983,                0.78032,                0.80104,                0.58911,                0.96527,                0.77545,                 1.3253,              0.0013765,              0.0013765,              0.0013765
                     46,                0.96708,                0.73067,                 1.2781,                0.85638,                0.76314,                 0.8201,                0.58879,                  0.977,                0.73778,                 1.3055,              0.0013699,              0.0013699,              0.0013699
                     47,                0.95749,                0.71643,                 1.2534,                 0.8689,                  0.754,                0.80547,                0.58726,                0.99609,                0.76237,                 1.3523,              0.0013633,              0.0013633,              0.0013633
                     48,                0.96655,                0.70985,                 1.2602,                 0.8791,                0.76021,                0.80975,                 0.5957,                0.96317,                0.72173,                 1.2517,              0.0013567,              0.0013567,              0.0013567
                     49,                0.94131,                0.71449,                 1.2552,                0.89338,                0.72771,                0.80604,                0.59983,                0.96748,                0.75146,                 1.3249,              0.0013501,              0.0013501,              0.0013501
                     50,                0.93179,                0.69604,                  1.242,                0.81646,                0.75041,                0.79284,                0.55616,                 1.0337,                0.82382,                 1.3542,              0.0013435,              0.0013435,              0.0013435
                     51,                0.93228,                0.68207,                 1.2453,                0.85303,                0.75844,                0.80725,                0.60227,                0.96308,                0.77572,                 1.3127,              0.0013369,              0.0013369,              0.0013369
                     52,                0.93278,                0.68983,                   1.25,                0.81177,                0.77793,                0.82524,                0.60604,                0.96983,                0.73798,                 1.2837,              0.0013303,              0.0013303,              0.0013303
                     53,                0.93979,                  0.686,                  1.247,                0.80527,                0.78654,                0.80825,                 0.6028,                0.92859,                0.73046,                 1.2809,              0.0013237,              0.0013237,              0.0013237
                     54,                0.93516,                 0.6879,                 1.2477,                0.86277,                0.73461,                 0.8107,                0.58129,                0.97466,                0.78253,                 1.2966,              0.0013171,              0.0013171,              0.0013171
                     55,                0.90585,                0.65996,                 1.2159,                0.88502,                0.73445,                0.81777,                0.61206,                0.92811,                0.73232,                 1.2565,              0.0013105,              0.0013105,              0.0013105
                     56,                0.91806,                0.66428,                 1.2299,                0.90158,                0.74263,                 0.8327,                 0.6038,                0.95805,                0.70922,                 1.2761,              0.0013039,              0.0013039,              0.0013039
                     57,                0.91973,                0.67174,                 1.2348,                0.84799,                0.74209,                0.80567,                0.60367,                0.95707,                0.72902,                 1.2888,              0.0012973,              0.0012973,              0.0012973
                     58,                0.90806,                0.66044,                 1.2257,                0.85419,                0.79051,                0.84044,                0.62196,                0.99173,                0.71803,                 1.3064,              0.0012907,              0.0012907,              0.0012907
                     59,                0.88363,                0.62153,                 1.2033,                0.83846,                0.77571,                0.82758,                 0.6131,                0.94989,                0.68387,                 1.3052,              0.0012841,              0.0012841,              0.0012841
                     60,                0.88365,                0.63027,                 1.2142,                0.85097,                0.76097,                0.80777,                 0.6101,                0.93987,                0.70037,                 1.3025,              0.0012775,              0.0012775,              0.0012775
                     61,                0.89841,                0.65441,                 1.2218,                0.84682,                0.76741,                0.81095,                0.60158,                0.93583,                0.69012,                 1.2936,              0.0012709,              0.0012709,              0.0012709
                     62,                0.88004,                0.63633,                 1.2092,                0.85667,                 0.7779,                0.81334,                 0.6107,                0.92963,                 0.7291,                 1.2579,              0.0012643,              0.0012643,              0.0012643
                     63,                0.87444,                0.61988,                 1.2053,                0.87569,                0.74058,                0.82584,                0.61399,                0.90729,                0.67187,                 1.2545,              0.0012577,              0.0012577,              0.0012577
                     64,                0.85282,                0.61756,                  1.196,                0.90252,                0.75555,                0.82774,                0.61387,                0.91768,                0.68125,                 1.2516,              0.0012511,              0.0012511,              0.0012511
                     65,                0.85807,                0.61661,                 1.1911,                0.84879,                0.76963,                0.82511,                0.62025,                0.93003,                 0.7372,                 1.2901,              0.0012445,              0.0012445,              0.0012445
                     66,                0.86926,                0.61718,                 1.1983,                0.88786,                0.76892,                0.82491,                0.59639,                 1.0146,                0.78106,                 1.3336,              0.0012379,              0.0012379,              0.0012379
                     67,                 0.8506,                0.59917,                 1.1904,                0.90144,                0.74431,                0.84304,                0.62471,                0.88044,                0.69648,                 1.2477,              0.0012313,              0.0012313,              0.0012313
                     68,                0.84475,                 0.6004,                 1.1886,                0.87788,                0.76741,                0.83576,                0.62504,                0.93545,                0.66191,                 1.3218,              0.0012247,              0.0012247,              0.0012247
                     69,                0.85657,                0.60638,                 1.1901,                0.86121,                0.76448,                0.82416,                0.62254,                0.87301,                 0.6953,                 1.2391,              0.0012181,              0.0012181,              0.0012181
                     70,                0.83166,                0.58714,                 1.1771,                0.87116,                0.74431,                0.81215,                0.60918,                 0.8942,                0.73376,                 1.2397,              0.0012115,              0.0012115,              0.0012115
                     71,                0.84714,                0.59601,                 1.1913,                0.84602,                0.80668,                0.83871,                0.63548,                0.88158,                0.68463,                 1.2331,              0.0012049,              0.0012049,              0.0012049
                     72,                0.83896,                0.60428,                 1.1862,                0.87846,                0.77714,                0.81739,                0.62499,                0.92231,                0.72265,                 1.2698,              0.0011983,              0.0011983,              0.0011983
                     73,                0.82972,                0.59678,                 1.1754,                0.88191,                0.78154,                 0.8246,                0.63448,                0.89433,                0.65804,                 1.2417,              0.0011917,              0.0011917,              0.0011917
                     74,                0.82336,                0.57302,                  1.167,                0.83478,                 0.7814,                0.82154,                0.62089,                0.94639,                0.72475,                 1.3002,              0.0011851,              0.0011851,              0.0011851
                     75,                0.82499,                0.58782,                 1.1706,                0.84801,                0.77067,                0.81814,                0.60847,                0.92861,                0.70532,                 1.2489,              0.0011785,              0.0011785,              0.0011785
                     76,                0.81292,                0.58114,                 1.1635,                0.85593,                0.75135,                0.81516,                0.63101,                0.87668,                0.65869,                 1.2793,              0.0011719,              0.0011719,              0.0011719
                     77,                0.81422,                0.58362,                 1.1703,                0.84221,                0.74735,                0.82027,                0.62466,                0.89115,                0.67742,                 1.2528,              0.0011653,              0.0011653,              0.0011653
                     78,                0.80669,                0.57544,                 1.1543,                0.89037,                0.74654,                0.82841,                0.63489,                0.86003,                0.65119,                 1.2249,              0.0011587,              0.0011587,              0.0011587
                     79,                0.80766,                0.57041,                 1.1625,                0.88667,                0.74058,                0.83148,                0.63336,                0.86845,                0.67733,                 1.2143,              0.0011521,              0.0011521,              0.0011521
                     80,                0.81485,                0.55874,                   1.16,                0.87123,                0.78012,                0.81929,                0.62551,                0.89747,                0.66843,                 1.2445,              0.0011455,              0.0011455,              0.0011455
                     81,                0.76774,                0.54049,                 1.1302,                0.84864,                0.76297,                0.82398,                0.61092,                0.88442,                0.68352,                 1.2158,              0.0011389,              0.0011389,              0.0011389
                     82,                0.78082,                0.57034,                 1.1486,                0.88638,                0.73671,                0.82604,                0.62777,                0.92086,                0.70648,                 1.2955,              0.0011323,              0.0011323,              0.0011323
                     83,                0.79796,                0.56077,                 1.1506,                 0.8528,                0.79278,                0.84664,                0.63276,                0.88811,                0.64645,                 1.2587,              0.0011257,              0.0011257,              0.0011257
                     84,                0.80123,                0.55044,                 1.1481,                0.87885,                0.75477,                0.82112,                0.59937,                0.90344,                0.69526,                 1.2468,              0.0011191,              0.0011191,              0.0011191
                     85,                 0.7959,                0.55473,                 1.1574,                0.89058,                0.77114,                 0.8399,                0.62373,                 0.9287,                0.64122,                 1.2829,              0.0011125,              0.0011125,              0.0011125
                     86,                0.76529,                0.53892,                 1.1301,                0.88834,                0.76368,                0.83475,                0.62026,                0.90141,                0.65987,                 1.2586,              0.0011059,              0.0011059,              0.0011059
                     87,                0.76266,                0.54307,                 1.1391,                0.89961,                0.76401,                0.82002,                0.62386,                0.85235,                0.63435,                 1.2266,              0.0010993,              0.0010993,              0.0010993
                     88,                0.76388,                0.52325,                 1.1233,                0.87728,                0.76509,                0.82033,                0.63849,                0.91319,                0.69382,                 1.2868,              0.0010927,              0.0010927,              0.0010927
                     89,                0.76276,                0.53337,                 1.1351,                0.81878,                0.77385,                 0.8103,                0.60808,                 0.8945,                0.73432,                 1.2525,              0.0010861,              0.0010861,              0.0010861
                     90,                0.75239,                0.52243,                 1.1252,                0.82937,                0.80026,                0.83315,                0.62379,                0.89715,                0.63114,                 1.2408,              0.0010795,              0.0010795,              0.0010795
                     91,                 0.7666,                0.53983,                 1.1302,                0.88369,                0.76613,                0.84044,                0.61273,                0.92001,                0.70049,                 1.2741,              0.0010729,              0.0010729,              0.0010729
                     92,                 0.7535,                0.51666,                 1.1218,                0.88194,                0.75551,                0.83548,                0.64282,                0.86822,                0.68455,                 1.2246,              0.0010663,              0.0010663,              0.0010663
                     93,                0.74184,                0.51115,                 1.1208,                0.83451,                0.76892,                0.81155,                0.61237,                0.89742,                0.70955,                 1.2562,              0.0010597,              0.0010597,              0.0010597
                     94,                0.75151,                0.52398,                 1.1232,                0.90264,                0.72939,                0.80919,                0.62465,                0.86111,                0.69176,                 1.2394,              0.0010531,              0.0010531,              0.0010531
                     95,                0.73866,                0.51645,                 1.1124,                0.88542,                0.76075,                0.81931,                 0.6139,                0.88452,                0.68628,                 1.2602,              0.0010465,              0.0010465,              0.0010465
                     96,                0.73097,                0.50227,                 1.1048,                0.86143,                0.79561,                0.83782,                0.61999,                0.92232,                0.68553,                 1.2925,              0.0010399,              0.0010399,              0.0010399
                     97,                0.72952,                0.50712,                  1.109,                0.90001,                0.76217,                0.82925,                0.61294,                0.90092,                0.71337,                 1.2294,              0.0010333,              0.0010333,              0.0010333
                     98,                0.73493,                0.51307,                 1.1175,                 0.8734,                 0.7656,                0.81475,                0.61449,                0.91597,                0.69389,                 1.2453,              0.0010267,              0.0010267,              0.0010267
                     99,                0.73379,                0.50751,                 1.1137,                0.89633,                0.74431,                0.81292,                0.62811,                0.87006,                0.63772,                  1.265,              0.0010201,              0.0010201,              0.0010201
                    100,                0.72083,                0.49882,                 1.0959,                0.85861,                0.75921,                0.82242,                 0.6259,                0.83126,                0.65318,                  1.218,              0.0010135,              0.0010135,              0.0010135
                    101,                0.72169,                0.50593,                 1.1154,                0.83206,                0.77568,                0.80251,                0.61714,                0.87878,                0.68444,                 1.2834,              0.0010069,              0.0010069,              0.0010069
                    102,                0.71255,                0.50199,                 1.1034,                0.91003,                0.71153,                0.80759,                0.62167,                0.87086,                0.69635,                 1.2261,              0.0010003,              0.0010003,              0.0010003
                    103,                0.71213,                0.49199,                 1.0918,                0.87267,                0.75329,                0.81432,                0.62315,                0.87566,                0.62987,                 1.2388,             0.00099367,             0.00099367,             0.00099367
                    104,                 0.7076,                0.48477,                 1.0968,                0.87912,                0.73094,                 0.8014,                0.61768,                0.88118,                0.73192,                 1.2463,             0.00098706,             0.00098706,             0.00098706
                    105,                0.70246,                0.49184,                 1.0983,                0.89236,                 0.7428,                0.79813,                0.61981,                0.86579,                0.73265,                 1.2203,             0.00098046,             0.00098046,             0.00098046
                    106,                0.69988,                0.47981,                 1.0883,                0.85644,                0.74209,                0.79743,                 0.6181,                0.89702,                0.71704,                  1.258,             0.00097386,             0.00097386,             0.00097386
                    107,                0.69635,                0.48338,                 1.0905,                0.87819,                 0.7858,                0.84092,                0.62231,                0.90126,                0.70202,                 1.2613,             0.00096726,             0.00096726,             0.00096726
                    108,                0.68681,                0.48166,                 1.0937,                0.88439,                0.77444,                0.82275,                0.62777,                0.85825,                0.67972,                 1.2926,             0.00096066,             0.00096066,             0.00096066
                    109,                0.67843,                0.47306,                 1.0856,                0.84215,                0.77301,                0.81588,                0.61723,                0.86763,                0.68725,                 1.2831,             0.00095406,             0.00095406,             0.00095406
                    110,                0.69202,                0.47859,                  1.078,                 0.8541,                0.76463,                0.79748,                0.60077,                0.90999,                0.74667,                 1.2664,             0.00094746,             0.00094746,             0.00094746
                    111,                0.68941,                0.48017,                 1.0819,                0.87485,                0.75461,                0.81573,                0.62665,                0.88257,                0.67177,                 1.2538,             0.00094085,             0.00094085,             0.00094085
                    112,                0.67081,                0.45996,                 1.0695,                0.86505,                0.78108,                0.82859,                0.63018,                0.89146,                0.67205,                 1.2514,             0.00093425,             0.00093425,             0.00093425
                    113,                0.66365,                0.46464,                  1.074,                0.86925,                0.77425,                0.83294,                0.62161,                0.86247,                0.63681,                 1.2139,             0.00092765,             0.00092765,             0.00092765
                    114,                0.67486,                0.46282,                  1.086,                0.86108,                0.80392,                0.84207,                0.62384,                0.88221,                0.70972,                 1.2719,             0.00092105,             0.00092105,             0.00092105
                    115,                0.66929,                0.46894,                 1.0741,                0.86033,                0.76552,                 0.8185,                0.63037,                0.87606,                0.72397,                  1.243,             0.00091445,             0.00091445,             0.00091445
                    116,                0.66343,                0.45696,                 1.0649,                0.88743,                0.71398,                0.79813,                0.60743,                0.87208,                0.76642,                  1.273,             0.00090785,             0.00090785,             0.00090785
                    117,                0.67627,                0.46819,                 1.0734,                0.90575,                0.74941,                0.82092,                0.62482,                 0.9062,                0.75389,                 1.3266,             0.00090125,             0.00090125,             0.00090125
                    118,                 0.6582,                 0.4508,                  1.059,                0.85061,                0.76892,                0.80879,                0.62169,                0.88388,                 0.7596,                 1.2194,             0.00089465,             0.00089465,             0.00089465
                    119,                0.65751,                 0.4572,                  1.066,                 0.8994,                0.75329,                0.80522,                0.61523,                0.88809,                 0.7345,                 1.2608,             0.00088804,             0.00088804,             0.00088804
                    120,                0.64513,                0.44941,                 1.0628,                0.87011,                0.76588,                0.80709,                0.61925,                0.88341,                0.79682,                 1.2957,             0.00088144,             0.00088144,             0.00088144
                    121,                0.64817,                0.44689,                 1.0627,                0.88367,                0.75284,                0.80624,                0.61388,                0.87937,                0.71588,                 1.2319,             0.00087484,             0.00087484,             0.00087484
                    122,                0.64025,                0.45269,                 1.0538,                0.84888,                0.79847,                0.85375,                0.66075,                0.86049,                0.72356,                 1.2417,             0.00086824,             0.00086824,             0.00086824
                    123,                0.65099,                 0.4418,                 1.0638,                0.83968,                0.78829,                0.82052,                0.63035,                0.85835,                0.67563,                 1.2647,             0.00086164,             0.00086164,             0.00086164
                    124,                0.64507,                 0.4495,                 1.0653,                  0.905,                0.76985,                0.83924,                 0.6411,                0.79938,                0.64285,                 1.1926,             0.00085504,             0.00085504,             0.00085504
                    125,                0.63722,                0.44308,                  1.056,                0.92247,                0.71597,                 0.8171,                0.61788,                0.84925,                0.74095,                 1.2123,             0.00084844,             0.00084844,             0.00084844
                    126,                0.63644,                0.43687,                 1.0565,                0.86225,                0.75702,                0.82241,                0.64354,                0.79447,                0.67636,                 1.1784,             0.00084184,             0.00084184,             0.00084184
                    127,                0.63671,                0.44538,                 1.0602,                0.87397,                0.78385,                0.85843,                0.65879,                0.82315,                0.62309,                 1.2036,             0.00083523,             0.00083523,             0.00083523
                    128,                0.64788,                0.44351,                 1.0628,                0.85156,                0.76647,                0.81325,                0.62482,                0.84181,                0.68342,                 1.2108,             0.00082863,             0.00082863,             0.00082863
                    129,                0.64347,                0.43895,                 1.0568,                0.87577,                0.74774,                0.83243,                0.62917,                0.86781,                0.71004,                 1.2359,             0.00082203,             0.00082203,             0.00082203
                    130,                0.63225,                0.43118,                 1.0418,                0.87287,                0.76519,                0.83557,                0.62907,                0.84012,                 0.6636,                 1.2219,             0.00081543,             0.00081543,             0.00081543
                    131,                0.63082,                0.42748,                  1.049,                0.86313,                0.78163,                0.81751,                0.63741,                0.84342,                0.71287,                 1.2303,             0.00080883,             0.00080883,             0.00080883
                    132,                0.61406,                0.41197,                 1.0418,                0.89326,                 0.7779,                0.83036,                0.64591,                0.81492,                 0.6843,                 1.2141,             0.00080223,             0.00080223,             0.00080223
                    133,                0.61042,                0.42391,                 1.0377,                0.83477,                 0.7898,                0.81868,                0.62881,                 0.7963,                0.64768,                 1.1926,             0.00079563,             0.00079563,             0.00079563
                    134,                0.60478,                0.41757,                 1.0365,                0.92144,                0.73702,                0.84111,                 0.6456,                0.80467,                0.65388,                 1.1804,             0.00078902,             0.00078902,             0.00078902
                    135,                0.60498,                 0.4072,                 1.0362,                0.85276,                0.77337,                0.83349,                 0.6372,                0.84489,                0.70672,                 1.2464,             0.00078242,             0.00078242,             0.00078242
                    136,                0.60355,                0.41316,                 1.0334,                 0.8708,                0.79797,                0.83198,                0.64088,                0.81263,                0.67969,                 1.1992,             0.00077582,             0.00077582,             0.00077582
                    137,                0.58989,                 0.4061,                 1.0287,                0.87007,                0.77114,                 0.8212,                0.63887,                0.80072,                0.65214,                 1.1913,             0.00076922,             0.00076922,             0.00076922
                    138,                0.58954,                0.39886,                 1.0333,                0.90044,                 0.7549,                0.82943,                0.64309,                0.80065,                0.69766,                 1.1509,             0.00076262,             0.00076262,             0.00076262
                    139,                0.59743,                0.40449,                 1.0298,                0.89148,                0.76821,                0.81118,                0.63129,                0.83536,                0.68311,                  1.233,             0.00075602,             0.00075602,             0.00075602
                    140,                0.58518,                0.40338,                 1.0247,                0.89376,                0.74002,                0.81224,                 0.6286,                0.83522,                0.66994,                 1.2272,             0.00074942,             0.00074942,             0.00074942
                    141,                0.57334,                0.39989,                 1.0251,                 0.8383,                0.77337,                0.82291,                0.63768,                 0.8302,                0.71922,                 1.2182,             0.00074282,             0.00074282,             0.00074282
                    142,                0.57569,                0.39299,                 1.0163,                0.84817,                0.77337,                0.81238,                0.62854,                0.85036,                0.73636,                 1.2208,             0.00073621,             0.00073621,             0.00073621
                    143,                0.58329,                0.39853,                  1.033,                0.90427,                0.76647,                0.82676,                0.64614,                0.81251,                 0.6461,                 1.2322,             0.00072961,             0.00072961,             0.00072961
                    144,                0.58961,                0.40848,                 1.0356,                0.86997,                0.79948,                0.83684,                0.64986,                  0.829,                0.63722,                 1.2761,             0.00072301,             0.00072301,             0.00072301
                    145,                0.60187,                0.41425,                 1.0377,                0.90913,                0.79202,                0.83477,                0.64736,                 0.8412,                0.65186,                 1.2351,             0.00071641,             0.00071641,             0.00071641
                    146,                0.58813,                0.40989,                  1.033,                0.85514,                0.81143,                0.84124,                0.64563,                0.82314,                0.64814,                 1.2238,             0.00070981,             0.00070981,             0.00070981
                    147,                0.57094,                0.39727,                  1.025,                0.87242,                0.79797,                0.83389,                0.65218,                0.80619,                0.62427,                 1.2317,             0.00070321,             0.00070321,             0.00070321
                    148,                0.58198,                0.39648,                 1.0207,                0.89861,                0.76653,                0.84099,                0.64992,                0.82643,                0.63629,                 1.2508,             0.00069661,             0.00069661,             0.00069661
                    149,                0.58134,                0.39891,                 1.0136,                0.86436,                0.76963,                0.83245,                0.64236,                0.83896,                 0.6833,                 1.2534,                0.00069,                0.00069,                0.00069
                    150,                0.57986,                0.39887,                 1.0249,                0.91079,                0.73836,                0.83977,                0.64492,                 0.8426,                0.66275,                 1.2545,              0.0006834,              0.0006834,              0.0006834
                    151,                0.57242,                0.39523,                 1.0147,                0.85223,                0.77811,                0.83694,                0.63609,                0.84999,                0.69306,                 1.2413,              0.0006768,              0.0006768,              0.0006768
                    152,                0.56057,                0.39029,                 1.0141,                0.85983,                0.76892,                0.83597,                0.64243,                0.79979,                0.64632,                 1.1867,              0.0006702,              0.0006702,              0.0006702
                    153,                0.56335,                0.39042,                 1.0126,                0.90742,                0.74998,                0.82924,                0.63067,                0.82623,                0.67335,                 1.2198,              0.0006636,              0.0006636,              0.0006636
                    154,                0.55073,                0.37673,                 1.0109,                0.91306,                0.75551,                0.83961,                0.63357,                0.82452,                0.62301,                 1.2363,               0.000657,               0.000657,               0.000657
                    155,                0.55847,                0.38055,                 1.0083,                0.88584,                0.74839,                0.83399,                0.63018,                0.86321,                0.67166,                 1.2841,              0.0006504,              0.0006504,              0.0006504
                    156,                0.54175,                0.36566,                 1.0003,                0.87637,                0.77373,                0.84606,                0.63819,                0.85508,                0.62471,                 1.2886,              0.0006438,              0.0006438,              0.0006438
